RMSE_log,MAE_log,MedAE_log,R2,RMSE_USD,MAE_USD,MedAE_USD,MAPE,modelo,codificacion,particion,segundos
0.3738065907589764,0.2714988965778006,0.1996571118933037,0.796471568283039,43546.83906895627,24327.49467705294,13738.460937500073,29.56733579820245,XGBoost,target,12,0.8
0.37568809060454494,0.27282874532013973,0.20295892526754855,0.7944175518218721,43290.0892102928,24365.10299393146,14082.301708876468,29.711582844606443,LightGBM,target,12,0.8
0.37522785092815963,0.2727969773914481,0.20170581840532975,0.7949209441093007,44183.99174618296,24449.21633409426,13880.391385090494,29.666966300399842,CatBoost,target,12,4.6
0.813819414108896,0.6124900178692136,0.47982714016521655,-4.8176476226124976e-06,78142.76709032975,50179.114380380655,34123.84654267463,95.66706365770564,Baseline_media,target,13,0.2
0.8166836019456327,0.6089346074397185,0.47167340565695426,-0.00705611619666735,76793.48891537926,49914.61654759927,34698.000000000015,101.88162142946035,Baseline_mediana,target,13,0.2
0.40605480304570135,0.3015426169490915,0.2290788258571439,0.7510481808024748,47627.72238130627,26840.18493907892,15937.783765842614,31.878909073608007,Ridge,target,13,0.3
0.3789598692314275,0.2773625320989579,0.21131810031836906,0.7831634723373283,45640.73171487957,25072.673577197686,14663.358151266868,28.992905898092914,HistGradientBoosting,target,13,2.3
0.37585539395461404,0.27502848964946297,0.21031545512435557,0.7867016112454561,44862.902276368,24786.240737623502,14452.42187499997,28.836931969420238,XGBoost,target,13,0.7
0.37767354100576445,0.2763012742359782,0.2121308333110825,0.7846330187738373,44785.16630514234,24888.398293187092,14611.538422181999,28.927879599390334,LightGBM,target,13,0.8
0.3769184981403138,0.275955753101438,0.21158509963767713,0.785493278967787,45262.90923784749,24836.64547787146,14693.709462298499,28.875851083287184,CatBoost,target,13,4.4
0.8176494309049281,0.610553323565603,0.4813646572499657,-0.00013428373273671745,76891.8931424314,49730.74838860818,33683.67438247706,99.40866134919636,Baseline_media,target,14,0.2
0.821452514812436,0.6086392255680692,0.47071587713810104,-0.009459650257254815,75502.87324718726,49589.366007642464,34621.000000000015,106.41923147028709,Baseline_mediana,target,14,0.2
0.41201752440000944,0.30238295787817365,0.22431096871653544,0.7460457917812698,46992.507107193036,26710.82333126371,15431.253275328025,32.77548349169452,Ridge,target,14,0.3
0.3863446847807172,0.27969631949615864,0.20358093725772441,0.7767076108172676,44907.256897616164,24953.67118680533,14464.136406905447,30.04519865688359,HistGradientBoosting,target,14,2.2
0.38183033753640405,0.27572674366989425,0.2015374206769991,0.7818953625112899,44272.157856808335,24719.78981850848,14241.828125000036,29.688145278605525,XGBoost,target,14,0.8
0.3828710135344761,0.2770040269183819,0.20379039643521324,0.7807048569380535,44227.184330460346,24836.60250687419,14304.091454272624,29.827488724680812,LightGBM,target,14,0.8
0.3831953021594773,0.2769344169829605,0.20088813211763146,0.7803332172224482,44509.65021535262,24665.256647298505,14106.374427809482,29.91488445104231,CatBoost,target,14,4.5
0.8338044421772169,0.6239926147776282,0.48452679397440157,-9.012543455755306e-06,82022.1802641994,51611.874755477154,34218.00000000006,101.24875874481828,Baseline_media,target,15,0.2
0.8367319421140776,0.620771078298498,0.47846773852166713,-0.007043433247415853,80648.46528545661,51372.312126245844,34924.00000000002,107.97926479152089,Baseline_mediana,target,15,0.2
0.4073215249693673,0.30158293647984796,0.22605985286253105,0.761356160831951,50618.755560068676,27466.82628311512,15615.302175264576,32.613949876031825,Ridge,target,15,0.3
0.3805640502166689,0.27633691220353357,0.2043713120079147,0.7916799716606006,48458.16608198656,25566.213582044216,14357.098458744964,29.727809054791955,HistGradientBoosting,target,15,2.2
0.37766160245599617,0.27391694039490255,0.20267084736803653,0.7948454430347994,47787.43692462045,25427.327350198233,13870.621093749949,29.46156633350273,XGBoost,target,15,0.7
0.37793629612359014,0.2749032289303582,0.20388059264935787,0.794546894534227,47494.402452499526,25488.757599375356,14087.420698410675,29.582362878437852,LightGBM,target,15,0.7
